celebrity_name,season,week,judge_total,judge_mean,judge_count,judge1_score,judge2_score,judge3_score,judge4_score,placement,elimination_week,is_elimination_week,celebrity_industry,industry_category,age,age_group,partner,partner_experience,home_country,home_state,is_us,weekly_rank,weekly_rank_pct
Kate Gosselin,10,1,16.0,5.333333333333333,3,6.0,5.0,5.0,,8,5.0,False,TV Personality,Media,35,26-35,Tony Dovolani,8,United States,Pennsylvania,1,9.0,0.8181818181818182
Kate Gosselin,10,2,15.0,5.0,3,5.0,5.0,5.0,,8,5.0,False,TV Personality,Media,35,26-35,Tony Dovolani,8,United States,Pennsylvania,1,10.0,0.9090909090909091
Kate Gosselin,10,3,15.0,5.0,3,5.0,5.0,5.0,,8,5.0,False,TV Personality,Media,35,26-35,Tony Dovolani,8,United States,Pennsylvania,1,9.0,0.9
Kate Gosselin,10,4,16.0,5.333333333333333,3,5.0,5.5,5.5,,8,5.0,False,TV Personality,Media,35,26-35,Tony Dovolani,8,United States,Pennsylvania,1,9.0,1.0
Kate Gosselin,10,5,15.0,5.0,3,5.0,5.0,5.0,,8,5.0,True,TV Personality,Media,35,26-35,Tony Dovolani,8,United States,Pennsylvania,1,8.0,1.0
Audrina Patridge,11,1,19.0,6.333333333333333,3,6.0,7.0,6.0,,7,6.0,False,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,5.0,0.4583333333333333
Audrina Patridge,11,2,23.0,7.666666666666667,3,8.0,8.0,7.0,,7,6.0,False,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,2.0,0.18181818181818182
Audrina Patridge,11,3,26.0,8.666666666666666,3,8.0,9.0,9.0,,7,6.0,False,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,1.0,0.1
Audrina Patridge,11,4,23.0,7.666666666666667,3,8.0,7.5,7.5,,7,6.0,False,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,3.0,0.3333333333333333
Audrina Patridge,11,5,23.0,7.666666666666667,3,7.0,8.0,8.0,,7,6.0,False,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,5.0,0.625
Audrina Patridge,11,6,31.9998,10.6666,3,10.6666,10.6666,10.6666,,7,6.0,True,TV Personality,Media,25,≤25,Tony Dovolani,9,United States,California,1,2.0,0.2857142857142857
Wendy Williams,12,1,14.0,4.666666666666667,3,5.0,4.0,5.0,,10,3.0,False,TV Personality,Media,46,46-55,Tony Dovolani,10,United States,New Jersey,1,10.0,0.9090909090909091
Wendy Williams,12,2,17.0,5.666666666666667,3,6.0,5.0,6.0,,10,3.0,False,TV Personality,Media,46,46-55,Tony Dovolani,10,United States,New Jersey,1,9.0,0.9090909090909091
Wendy Williams,12,3,15.0,5.0,3,5.0,5.0,5.0,,10,3.0,True,TV Personality,Media,46,46-55,Tony Dovolani,10,United States,New Jersey,1,10.0,1.0
Chynna Phillips,13,1,22.0,7.333333333333333,3,8.0,7.0,7.0,,9,4.0,False,Singer/Rapper,Entertainment,43,36-45,Tony Dovolani,11,United States,California,1,1.0,0.125
Chynna Phillips,13,2,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,False,Singer/Rapper,Entertainment,43,36-45,Tony Dovolani,11,United States,California,1,4.0,0.5
Chynna Phillips,13,3,26.0,8.666666666666666,3,8.0,9.0,9.0,,9,4.0,False,Singer/Rapper,Entertainment,43,36-45,Tony Dovolani,11,United States,California,1,2.0,0.25
Chynna Phillips,13,4,21.0,7.0,3,7.0,7.0,7.0,,9,4.0,True,Singer/Rapper,Entertainment,43,36-45,Tony Dovolani,11,United States,California,1,6.0,0.7777777777777778
Martina Navratilova,14,1,20.0,6.666666666666667,3,7.0,6.0,7.0,,12,2.0,False,Athlete,Sports,55,46-55,Tony Dovolani,12,Czechoslovakia,Unknown,0,10.0,0.9166666666666666
Martina Navratilova,14,2,17.0,5.666666666666667,3,6.0,5.0,6.0,,12,2.0,True,Athlete,Sports,55,46-55,Tony Dovolani,12,Czechoslovakia,Unknown,0,12.0,1.0
Melissa Rycroft,15,1,21.0,7.0,3,7.0,7.0,7.0,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,9.0,0.6923076923076923
Melissa Rycroft,15,2,23.5,7.833333333333333,3,8.0,8.0,7.5,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,5.0,0.4166666666666667
Melissa Rycroft,15,3,27.0,9.0,3,9.0,9.0,9.0,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,1.0,0.13636363636363635
Melissa Rycroft,15,4,37.0,9.25,4,9.0,9.0,9.5,9.5,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,4.0,0.4444444444444444
Melissa Rycroft,15,5,28.25,9.416666666666666,3,9.25,9.5,9.5,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,2.0,0.4375
Melissa Rycroft,15,6,29.5,9.833333333333334,3,9.5,10.0,10.0,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,3.0,0.375
Melissa Rycroft,15,7,38.9999,12.999966666666666,3,13.3333,12.8333,12.8333,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,1.0,0.14285714285714285
Melissa Rycroft,15,8,30.0,10.0,3,10.0,10.0,10.0,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,1.0,0.14285714285714285
Melissa Rycroft,15,9,28.7777,9.592566666666666,3,9.5,9.7777,9.5,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,2.0,0.4
Melissa Rycroft,15,10,29.333099999999998,9.7777,3,9.7777,9.7777,9.7777,,1,,False,TV Personality,Media,29,26-35,Tony Dovolani,13,United States,Texas,1,1.0,0.3333333333333333
Wynonna Judd,16,1,18.0,6.0,3,6.0,6.0,6.0,,11,3.0,False,Singer/Rapper,Entertainment,48,46-55,Tony Dovolani,14,United States,Kentucky,1,8.0,0.75
Wynonna Judd,16,2,18.0,6.0,3,6.0,6.0,6.0,,11,3.0,False,Singer/Rapper,Entertainment,48,46-55,Tony Dovolani,14,United States,Kentucky,1,8.0,0.75
Wynonna Judd,16,3,15.0,5.0,3,5.0,5.0,5.0,,11,3.0,True,Singer/Rapper,Entertainment,48,46-55,Tony Dovolani,14,United States,Kentucky,1,11.0,1.0
Leah Remini,17,1,21.0,7.0,3,7.0,7.0,7.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,8.0,0.7083333333333334
Leah Remini,17,2,24.0,8.0,3,8.0,8.0,8.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,4.0,0.4166666666666667
Leah Remini,17,3,24.0,8.0,3,8.0,8.0,8.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,6.0,0.6363636363636364
Leah Remini,17,4,24.0,8.0,3,8.0,8.0,8.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,4.0,0.55
Leah Remini,17,5,22.0,7.333333333333333,3,7.0,7.0,8.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,9.0,1.0
Leah Remini,17,6,27.999899999999997,9.3333,3,9.3333,9.3333,9.3333,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,5.0,0.625
Leah Remini,17,7,26.5,8.833333333333334,3,9.0,8.5,9.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,7.0,0.875
Leah Remini,17,8,28.0,9.333333333333334,3,9.0,10.0,9.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,3.0,0.5
Leah Remini,17,9,27.0,9.0,3,9.0,9.0,9.0,,5,10.0,False,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,3.0,0.5833333333333334
Leah Remini,17,10,32.5,8.125,4,8.0,8.0,8.0,8.5,5,10.0,True,Actor/Actress,Entertainment,43,36-45,Tony Dovolani,15,United States,New York,1,4.0,0.8
NeNe Leakes,18,1,21.0,7.0,3,7.0,7.0,7.0,,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,7.0,0.6666666666666666
NeNe Leakes,18,2,21.0,7.0,3,7.0,7.0,7.0,,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,7.0,0.7727272727272727
NeNe Leakes,18,3,31.0,7.75,4,8.0,7.0,8.0,8.0,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,8.0,0.8888888888888888
NeNe Leakes,18,4,32.0,8.0,4,8.0,8.0,8.0,8.0,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,6.0,0.7222222222222222
NeNe Leakes,18,5,36.0,9.0,4,9.0,9.0,9.0,9.0,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,5.0,0.6111111111111112
NeNe Leakes,18,6,33.0,8.25,4,8.0,9.0,8.0,8.0,7,7.0,False,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,6.0,0.75
NeNe Leakes,18,7,33.0,8.25,4,8.0,9.0,7.5,8.5,7,7.0,True,TV Personality,Media,46,46-55,Tony Dovolani,16,United States,New York,1,7.0,1.0
Betsey Johnson,19,1,20.0,5.0,4,5.0,5.0,5.0,5.0,10,4.0,False,Fashion Designer,Other,72,>55,Tony Dovolani,17,United States,Connecticut,1,13.0,1.0
Betsey Johnson,19,2,28.0,7.0,4,7.0,7.0,7.0,7.0,10,4.0,False,Fashion Designer,Other,72,>55,Tony Dovolani,17,United States,Connecticut,1,8.0,0.7916666666666666
Betsey Johnson,19,3,29.0,7.25,4,7.0,9.0,6.0,7.0,10,4.0,False,Fashion Designer,Other,72,>55,Tony Dovolani,17,United States,Connecticut,1,8.0,0.7727272727272727
Betsey Johnson,19,4,29.0,7.25,4,8.0,7.0,7.0,7.0,10,4.0,True,Fashion Designer,Other,72,>55,Tony Dovolani,17,United States,Connecticut,1,6.0,0.65
Suzanne Somers,20,1,25.0,6.25,4,6.0,6.0,6.0,7.0,9,5.0,False,Actor/Actress,Entertainment,68,>55,Tony Dovolani,18,United States,California,1,8.0,0.75
Suzanne Somers,20,2,28.0,7.0,4,7.0,7.0,7.0,7.0,9,5.0,False,Actor/Actress,Entertainment,68,>55,Tony Dovolani,18,United States,California,1,6.0,0.625
Suzanne Somers,20,3,25.0,6.25,4,6.0,6.0,6.0,7.0,9,5.0,False,Actor/Actress,Entertainment,68,>55,Tony Dovolani,18,United States,California,1,8.0,0.7272727272727273
Suzanne Somers,20,4,28.0,7.0,4,7.0,7.0,7.0,7.0,9,5.0,False,Actor/Actress,Entertainment,68,>55,Tony Dovolani,18,United States,California,1,9.0,0.9
Suzanne Somers,20,5,28.0,7.0,4,7.0,7.0,7.0,7.0,9,5.0,True,Actor/Actress,Entertainment,68,>55,Tony Dovolani,18,United States,California,1,5.0,0.6111111111111112
Kim Zolciak-Biermann,21,1,12.0,4.0,3,4.0,4.0,4.0,,11,-1.0,False,TV Personality,Media,37,36-45,Tony Dovolani,19,United States,Florida,1,13.0,1.0
Kim Zolciak-Biermann,21,2,18.5,6.166666666666667,3,6.5,6.0,6.0,,11,-1.0,False,TV Personality,Media,37,36-45,Tony Dovolani,19,United States,Florida,1,9.0,0.7692307692307693
Marla Maples,22,1,21.0,7.0,3,7.0,7.0,7.0,,10,4.0,False,TV Personality,Media,52,46-55,Tony Dovolani,20,United States,Georgia,1,4.0,0.4583333333333333
Marla Maples,22,2,20.0,6.666666666666667,3,7.0,6.0,7.0,,10,4.0,False,TV Personality,Media,52,46-55,Tony Dovolani,20,United States,Georgia,1,5.0,0.5416666666666666
Marla Maples,22,3,21.0,7.0,3,7.0,7.0,7.0,,10,4.0,False,TV Personality,Media,52,46-55,Tony Dovolani,20,United States,Georgia,1,6.0,0.5909090909090909
Marla Maples,22,4,28.0,7.0,4,7.0,7.0,7.0,7.0,10,4.0,True,TV Personality,Media,52,46-55,Tony Dovolani,20,United States,Georgia,1,8.0,0.8
Nancy Grace,13,1,16.0,5.333333333333333,3,5.0,5.0,6.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,9.0,0.7916666666666666
Nancy Grace,13,2,21.0,7.0,3,6.0,8.0,7.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,4.0,0.5
Nancy Grace,13,3,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,9.0,0.9
Nancy Grace,13,4,21.0,7.0,3,7.0,7.0,7.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,6.0,0.7777777777777778
Nancy Grace,13,5,22.0,7.333333333333333,3,7.0,7.0,8.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,6.0,0.75
Nancy Grace,13,6,24.0,8.0,3,9.0,7.0,8.0,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,3.0,0.42857142857142855
Nancy Grace,13,7,22.0,7.333333333333333,3,7.5,7.0,7.5,,5,8.0,False,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,6.0,1.0
Nancy Grace,13,8,22.0,7.333333333333333,3,7.5,7.0,7.5,,5,8.0,True,TV Personality,Media,51,46-55,Tristan MacManus,0,United States,Georgia,1,5.0,1.0
Gladys Knight,14,1,23.0,7.666666666666667,3,8.0,7.0,8.0,,8,6.0,False,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,4.0,0.4583333333333333
Gladys Knight,14,2,19.0,6.333333333333333,3,7.0,5.0,7.0,,8,6.0,False,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,11.0,0.9166666666666666
Gladys Knight,14,3,24.0,8.0,3,8.0,8.0,8.0,,8,6.0,False,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,7.0,0.8181818181818182
Gladys Knight,14,4,20.0,6.666666666666667,3,7.0,6.0,7.0,,8,6.0,False,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,10.0,1.0
Gladys Knight,14,5,22.0,7.333333333333333,3,7.0,7.0,8.0,,8,6.0,False,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,7.0,0.7777777777777778
Gladys Knight,14,6,24.0,8.0,3,8.0,8.0,8.0,,8,6.0,True,Singer/Rapper,Entertainment,67,>55,Tristan MacManus,1,United States,Georgia,1,8.0,1.0
Pamela Anderson,15,1,17.0,5.666666666666667,3,5.5,5.5,6.0,,13,1.0,True,Model,Model,45,36-45,Tristan MacManus,2,Canada,Unknown,0,13.0,1.0
Dorothy Hamill,16,1,21.0,7.0,3,7.0,7.0,7.0,,12,-1.0,False,Athlete,Sports,56,>55,Tristan MacManus,3,United States,Illinois,1,2.0,0.25
Dorothy Hamill,16,2,15.0,5.0,3,5.0,5.0,5.0,,12,-1.0,False,Athlete,Sports,56,>55,Tristan MacManus,3,United States,Illinois,1,12.0,1.0
Valerie Harper,17,1,21.0,7.0,3,7.0,7.0,7.0,,10,4.0,False,Actor/Actress,Entertainment,74,>55,Tristan MacManus,4,United States,New York,1,8.0,0.7083333333333334
Valerie Harper,17,2,19.0,6.333333333333333,3,6.0,6.0,7.0,,10,4.0,False,Actor/Actress,Entertainment,74,>55,Tristan MacManus,4,United States,New York,1,10.0,0.8333333333333334
Valerie Harper,17,3,16.0,5.333333333333333,3,6.0,5.0,5.0,,10,4.0,False,Actor/Actress,Entertainment,74,>55,Tristan MacManus,4,United States,New York,1,10.0,0.9545454545454546
Valerie Harper,17,4,18.0,6.0,3,6.0,6.0,6.0,,10,4.0,True,Actor/Actress,Entertainment,74,>55,Tristan MacManus,4,United States,New York,1,10.0,1.0
Bill Nye,17,1,14.0,4.666666666666667,3,5.0,4.0,5.0,,11,3.0,False,TV Personality,Media,57,>55,Tyne Stecklein,0,United States,Washington D.C.,1,12.0,1.0
Bill Nye,17,2,17.0,5.666666666666667,3,6.0,5.0,6.0,,11,3.0,False,TV Personality,Media,57,>55,Tyne Stecklein,0,United States,Washington D.C.,1,12.0,1.0
Bill Nye,17,3,16.0,5.333333333333333,3,6.0,5.0,5.0,,11,3.0,True,TV Personality,Media,57,>55,Tyne Stecklein,0,United States,Washington D.C.,1,10.0,0.9545454545454546
Phaedra Parks,33,1,19.0,6.333333333333333,3,7.0,6.0,6.0,,8,5.0,False,TV Personality,Media,51,46-55,Val Chmerkovskiy,0,United States,Georgia,1,6.0,0.5
Phaedra Parks,33,2,21.0,7.0,3,7.0,7.0,7.0,,8,5.0,False,TV Personality,Media,51,46-55,Val Chmerkovskiy,0,United States,Georgia,1,5.0,0.46153846153846156
Phaedra Parks,33,3,28.0,7.0,4,7.5,7.5,6.0,7.0,8,5.0,False,TV Personality,Media,51,46-55,Val Chmerkovskiy,0,United States,Georgia,1,7.0,0.6818181818181818
Phaedra Parks,33,4,32.0,8.0,4,8.0,8.0,8.0,8.0,8,5.0,False,TV Personality,Media,51,46-55,Val Chmerkovskiy,0,United States,Georgia,1,4.0,0.6666666666666666
Phaedra Parks,33,5,24.0,8.0,3,8.0,8.0,8.0,,8,5.0,True,TV Personality,Media,51,46-55,Val Chmerkovskiy,0,United States,Georgia,1,6.0,0.875
Alix Earle,34,1,13.0,6.5,2,7.0,6.0,,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,4.0,0.32142857142857145
Alix Earle,34,2,21.0,7.0,3,7.0,7.0,7.0,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,5.0,0.4642857142857143
Alix Earle,34,3,23.0,7.666666666666667,3,8.0,7.0,8.0,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,3.0,0.2916666666666667
Alix Earle,34,4,24.0,8.0,3,8.0,8.0,8.0,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,2.0,0.2727272727272727
Alix Earle,34,5,35.0,8.75,4,8.0,9.0,9.0,9.0,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,2.0,0.25
Alix Earle,34,6,35.0,8.75,4,9.0,9.0,8.0,9.0,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,6.0,0.6
Alix Earle,34,7,43.0,10.75,4,11.0,11.0,10.0,11.0,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,1.0,0.1111111111111111
Alix Earle,34,8,38.5,9.625,4,9.5,10.0,9.5,9.5,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,3.0,0.375
Alix Earle,34,9,40.0,10.0,4,10.0,10.0,10.0,10.0,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,4.0,0.5714285714285714
Alix Earle,34,10,29.0,9.666666666666666,3,9.5,10.0,9.5,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,2.0,0.4166666666666667
Alix Earle,34,11,30.0,10.0,3,10.0,10.0,10.0,,2,,False,Social Media Personality,Media,24,≤25,Val Chmerkovskiy (Joey Graziadei week 9),0,United States,Florida,1,1.0,0.2
Elisabetta Canalis,13,1,15.0,5.0,3,5.0,5.0,5.0,,11,2.0,False,Actor/Actress,Entertainment,33,26-35,Valentin Chmerkovskiy,0,Italy,Unknown,0,11.0,0.9166666666666666
Elisabetta Canalis,13,2,21.0,7.0,3,7.0,7.0,7.0,,11,2.0,True,Actor/Actress,Entertainment,33,26-35,Valentin Chmerkovskiy,0,Italy,Unknown,0,4.0,0.5
Sherri Sheperd,14,1,23.0,7.666666666666667,3,8.0,7.0,8.0,,10,4.0,False,Actor/Actress,Entertainment,44,36-45,Valentin Chmerkovskiy,1,United States,Illinois,1,4.0,0.4583333333333333
Sherri Sheperd,14,2,23.0,7.666666666666667,3,8.0,7.0,8.0,,10,4.0,False,Actor/Actress,Entertainment,44,36-45,Valentin Chmerkovskiy,1,United States,Illinois,1,6.0,0.5
Sherri Sheperd,14,3,24.0,8.0,3,8.0,8.0,8.0,,10,4.0,False,Actor/Actress,Entertainment,44,36-45,Valentin Chmerkovskiy,1,United States,Illinois,1,7.0,0.8181818181818182
Sherri Sheperd,14,4,21.0,7.0,3,7.0,7.0,7.0,,10,4.0,True,Actor/Actress,Entertainment,44,36-45,Valentin Chmerkovskiy,1,United States,Illinois,1,9.0,0.9
Kelly Monaco,15,1,21.5,7.166666666666667,3,7.0,7.0,7.5,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,6.0,0.5384615384615384
Kelly Monaco,15,2,22.0,7.333333333333333,3,7.5,7.0,7.5,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,10.0,0.8333333333333334
Kelly Monaco,15,3,27.0,9.0,3,9.0,9.0,9.0,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,1.0,0.13636363636363635
Kelly Monaco,15,4,37.5,9.375,4,9.0,9.5,9.5,9.5,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,3.0,0.3333333333333333
Kelly Monaco,15,5,25.75,8.583333333333334,3,8.5,8.5,8.75,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,8.0,1.0
Kelly Monaco,15,6,27.0,9.0,3,9.0,9.0,9.0,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,7.0,0.875
Kelly Monaco,15,7,36.0,12.0,3,12.0,12.0,12.0,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,3.0,0.42857142857142855
Kelly Monaco,15,8,28.3333,9.444433333333334,3,9.5,9.3333,9.5,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,5.0,0.7142857142857143
Kelly Monaco,15,9,27.110999999999997,9.036999999999999,3,8.7777,9.3333,9.0,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,4.0,0.8
Kelly Monaco,15,10,29.1109,9.703633333333334,3,9.6666,9.6666,9.7777,,3,,False,Actor/Actress,Entertainment,36,36-45,Valentin Chmerkovskiy,2,United States,Pennsylvania,1,2.0,0.6666666666666666
Zendaya,16,1,24.0,8.0,3,8.0,8.0,8.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.08333333333333333
Zendaya,16,2,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.125
Zendaya,16,3,25.9998,8.6666,3,8.6666,8.6666,8.6666,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.13636363636363635
Zendaya,16,4,26.0,8.666666666666666,3,9.0,8.0,9.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,2.0,0.25
Zendaya,16,5,29.0,9.666666666666666,3,10.0,9.0,10.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.1111111111111111
Zendaya,16,6,25.5,8.5,3,8.5,8.5,8.5,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,3.0,0.375
Zendaya,16,7,30.0,10.0,3,10.0,10.0,10.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,2.0,0.2857142857142857
Zendaya,16,8,29.0,9.666666666666666,3,9.5,10.0,9.5,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.16666666666666666
Zendaya,16,9,27.5,9.166666666666666,3,9.0,9.0,9.5,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,4.0,0.8
Zendaya,16,10,30.0,10.0,3,10.0,10.0,10.0,,2,,False,Actor/Actress,Entertainment,16,≤25,Valentin Chmerkovskiy,3,United States,California,1,1.0,0.375
Elizabeth Berkley Lauren,17,1,24.0,8.0,3,8.0,8.0,8.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,2.0,0.20833333333333334
Elizabeth Berkley Lauren,17,2,25.0,8.333333333333334,3,8.0,9.0,8.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,2.0,0.20833333333333334
Elizabeth Berkley Lauren,17,3,25.0,8.333333333333334,3,8.0,9.0,8.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,4.0,0.4090909090909091
Elizabeth Berkley Lauren,17,4,27.0,9.0,3,9.0,9.0,9.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,1.0,0.2
Elizabeth Berkley Lauren,17,5,26.0,8.666666666666666,3,8.0,9.0,9.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,6.0,0.7222222222222222
Elizabeth Berkley Lauren,17,6,31.9998,10.6666,3,10.6666,10.6666,10.6666,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,2.0,0.25
Elizabeth Berkley Lauren,17,7,27.0,9.0,3,9.0,9.0,9.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,5.0,0.6875
Elizabeth Berkley Lauren,17,8,25.0,8.333333333333334,3,8.0,9.0,8.0,,6,9.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,6.0,0.8571428571428571
Elizabeth Berkley Lauren,17,9,28.0,9.333333333333334,3,9.5,9.0,9.5,,6,9.0,True,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,4,United States,Michigan,1,2.0,0.3333333333333333
Danica McKellar,18,1,24.0,8.0,3,8.0,8.0,8.0,,6,8.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,5,United States,California,1,3.0,0.3333333333333333
Danica McKellar,18,2,24.0,8.0,3,8.0,8.0,8.0,,6,8.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,5,United States,California,1,4.0,0.4090909090909091
Danica McKellar,18,3,36.0,9.0,4,9.0,9.0,9.0,9.0,6,8.0,False,Actor/Actress,Entertainment,39,36-45,Valentin Chmerkovskiy,5,United States,California,1,2.0,0.3888888888888889
