season,week,celebrity_name,partner,celebrity_industry,industry_category,home_state,home_country,age,age_group,judge_total,judge_mean,judge_count,p_survive_next,vote_share_hat,total_votes_hat,votes_hat,placement,elimination_week,judge_pctile,momentum
25,5,Sasha Pieterse,Gleb Savchenko,Actor/Actress,Entertainment,Unknown,South Africa,21,≤25,24.0,8.0,3,0.30959015899845177,0.09030367093845133,1066666.6370370404,96323.9129920174,10,5.0,0.1111111111111111,2.5
25,6,Lindsey Stirling,Mark Ballas,Musician,Entertainment,California,United States,31,26-35,40.0,10.0,4,0.9948652666201946,0.12153491415499461,1133333.2962963006,137739.56487436796,2,,1.0,7.0
25,6,Jordan Fisher,Lindsay Arnold,Actor/Actress,Entertainment,Alabama,United States,23,≤25,39.0,9.75,4,0.9940887711383466,0.11974220435488674,1133333.2962963006,135707.82716730903,1,,0.875,5.0
25,6,Terrell Owens,Cheryl Burke,Athlete,Sports,Alabama,United States,43,36-45,37.0,9.25,4,0.9955309516403862,0.1161971926109599,1133333.2962963006,131690.14732215533,6,8.0,0.75,6.5
25,6,Nikki Bella,Artem Chigvintsev,Athlete,Sports,California,United States,33,26-35,36.0,9.0,4,0.9954284465260363,0.11444512744476776,1133333.2962963006,129704.47353202886,8,7.0,0.5,6.0
25,6,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,Media,Unknown,Philippines,36,36-45,36.0,9.0,4,0.9914650153989744,0.11444512744476776,1133333.2962963006,129704.47353202886,7,7.0,0.5,6.0
25,6,Frankie Muniz,Witney Carson,Actor/Actress,Entertainment,New Jersey,United States,31,26-35,31.0,7.75,4,0.9730193149176203,0.1058888247476154,1133333.2962963006,120007.33079215625,3,,0.25,3.5
25,6,Victoria Arlen,Valentin Chmerkovskiy,Athlete,Sports,New Hamshire,United States,22,≤25,31.0,7.75,4,0.9558678986143161,0.1058888247476154,1133333.2962963006,120007.33079215625,5,9.0,0.25,2.0
25,6,Drew Scott,Emma Slater,TV Personality,Media,Unknown,Canada,39,36-45,30.0,7.5,4,0.9655439429699254,0.10421695075863313,1133333.2962963006,118112.54033323094,4,10.0,0.125,3.0
25,6,Nick Lachey,Peta Murgatroyd,Singer/Rapper,Entertainment,Kentucky,United States,43,36-45,26.0,6.5,4,0.152173665563771,0.09764083373575916,1133333.2962963006,110659.60795086696,9,6.0,0.0,2.0
25,7,Frankie Muniz,Witney Carson,Actor/Actress,Entertainment,New Jersey,United States,31,26-35,30.0,10.0,3,0.9847676637204658,0.13314086339294268,1199999.9555555605,159769.03015416017,3,,1.0,0.5
25,7,Drew Scott,Emma Slater,TV Personality,Media,Unknown,Canada,39,36-45,28.5,9.5,3,0.9821670728394465,0.12918466709740373,1199999.9555555605,155021.59477534436,4,10.0,0.7142857142857143,1.75
25,7,Victoria Arlen,Valentin Chmerkovskiy,Athlete,Sports,New Hamshire,United States,22,≤25,28.5,9.5,3,0.971997727039162,0.12918466709740373,1199999.9555555605,155021.59477534436,5,9.0,0.7142857142857143,0.75
25,7,Jordan Fisher,Lindsay Arnold,Actor/Actress,Entertainment,Alabama,United States,23,≤25,27.0,9.0,3,0.9800384801990891,0.12527727128456165,1199999.9555555605,150332.71997359587,1,,0.42857142857142855,-1.5
25,7,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,Media,Unknown,Philippines,36,36-45,27.0,9.0,3,0.2907666115122268,0.12527726815473672,1199999.9555555605,150332.7162178061,7,7.0,0.42857142857142855,1.5
25,7,Lindsey Stirling,Mark Ballas,Musician,Entertainment,California,United States,31,26-35,25.5,8.5,3,0.9309246631059273,0.12142280096292467,1199999.9555555605,145707.35575894127,2,,0.2857142857142857,-1.25
25,7,Terrell Owens,Cheryl Burke,Athlete,Sports,Alabama,United States,43,36-45,24.5,8.166666666666666,3,0.9604418034597133,0.1188853537299445,1199999.9555555605,142662.4191921405,6,8.0,0.14285714285714285,-0.25
25,7,Nikki Bella,Artem Chigvintsev,Athlete,Sports,California,United States,33,26-35,24.0,8.0,3,0.1027223417631948,0.1176271082800824,1199999.9555555605,141152.52470822798,8,7.0,0.0,-1.5
25,8,Jordan Fisher,Lindsay Arnold,Actor/Actress,Entertainment,Alabama,United States,23,≤25,30.0,10.0,3,0.976328457573284,0.18247563259982516,1266666.6148148207,231135.7918314135,1,,1.0,-4.5
25,8,Lindsey Stirling,Mark Ballas,Musician,Entertainment,California,United States,31,26-35,27.0,9.0,3,0.94406921161994,0.17024690658639588,1266666.6148148207,215646.07284848508,2,,0.8,-6.5
25,8,Frankie Muniz,Witney Carson,Actor/Actress,Entertainment,New Jersey,United States,31,26-35,26.5,8.833333333333334,3,0.9755531268949582,0.16823916842834202,1266666.6148148207,213102.93795238846,3,,0.6,-2.25
25,8,Drew Scott,Emma Slater,TV Personality,Media,Unknown,Canada,39,36-45,23.5,7.833333333333333,3,0.9674451134361272,0.1650042461844637,1266666.6148148207,209005.3699445459,4,10.0,0.0,-3.25
25,8,Victoria Arlen,Valentin Chmerkovskiy,Athlete,Sports,New Hamshire,United States,22,≤25,24.0,8.0,3,0.9497609215456496,0.1618093654301187,1266666.6148148207,204958.52115470273,5,9.0,0.2,-3.5
25,8,Terrell Owens,Cheryl Burke,Athlete,Sports,Alabama,United States,43,36-45,25.5,8.5,3,0.2137227650559188,0.15222468077085463,1266666.6148148207,192817.92108328515,6,8.0,0.4,-5.75
25,9,Jordan Fisher,Lindsay Arnold,Actor/Actress,Entertainment,Alabama,United States,23,≤25,29.0,9.666666666666666,3,0.9845029045346788,0.20983929866944964,1333333.2740740809,279785.7191243462,1,,1.0,1.0
25,9,Drew Scott,Emma Slater,TV Personality,Media,Unknown,Canada,39,36-45,24.0,8.0,3,0.8830738749769801,0.2078555095383334,1333333.2740740809,277140.6670670824,4,10.0,0.0,-2.25
25,9,Lindsey Stirling,Mark Ballas,Musician,Entertainment,California,United States,31,26-35,28.5,9.5,3,0.9708907740321784,0.20733465418058028,1333333.2740740809,276446.1932876104,2,,0.75,1.5
25,9,Frankie Muniz,Witney Carson,Actor/Actress,Entertainment,New Jersey,United States,31,26-35,25.5,8.5,3,0.8888763367521049,0.19674468711308607,1333333.2740740809,262326.2378251717,3,,0.25,-2.25
25,9,Victoria Arlen,Valentin Chmerkovskiy,Athlete,Sports,New Hamshire,United States,22,≤25,28.0,9.333333333333334,3,0.38439447138235544,0.17822585049855066,1333333.2740740809,237634.45676987022,5,9.0,0.5,-0.25
25,10,Jordan Fisher,Lindsay Arnold,Actor/Actress,Entertainment,Alabama,United States,23,≤25,40.0,10.0,4,0.9314554791928512,0.2541184759864595,1399999.9333333408,355765.84943981346,1,,0.6666666666666666,5.0
25,10,Lindsey Stirling,Mark Ballas,Musician,Entertainment,California,United States,31,26-35,40.0,10.0,4,0.8610750566134346,0.2541184759864595,1399999.9333333408,355765.84943981346,2,,0.6666666666666666,6.5
25,10,Frankie Muniz,Witney Carson,Actor/Actress,Entertainment,New Jersey,United States,31,26-35,38.8887,9.722175,4,0.7334915199690785,0.24903994041833452,1399999.9333333408,348655.8999830075,3,,0.3333333333333333,6.19435
25,10,Drew Scott,Emma Slater,TV Personality,Media,Unknown,Canada,39,36-45,37.5,9.375,4,0.8223240493744728,0.24272310760874644,1399999.9333333408,339812.3344707063,4,10.0,0.0,7.0
26,1,Josh Norman,Sharna Burgess,Athlete,Sports,South Carolina,United States,30,26-35,24.0,8.0,3,0.9958956355334139,0.1071746285813758,800000.0,85739.70286510064,2,,0.8888888888888888,1.0
26,1,Adam Rippon,Jenna Johnson,Athlete,Sports,Pennsylvania,United States,28,26-35,24.0,8.0,3,0.9955265791728866,0.10717462822892361,800000.0,85739.70258313889,1,,0.8888888888888888,1.0
26,1,Mirai Nagasu,Alan Bersten,Athlete,Sports,California,United States,25,≤25,23.0,7.666666666666667,3,0.9957020637301898,0.10472916237375787,800000.0,83783.3298990063,4,3.0,0.6666666666666666,1.0
26,1,Tonya Harding,Sasha Farber,Athlete,Sports,Oregon,United States,47,46-55,23.0,7.666666666666667,3,0.9935273283892717,0.10472916237375787,800000.0,83783.3298990063,3,,0.6666666666666666,1.0
26,1,Chris Mazdzer,Witney Carson,Athlete,Sports,Massachusetts,United States,29,26-35,21.0,7.0,3,0.9911264076960868,0.0999113297245726,800000.0,79929.06377965808,5,3.0,0.4444444444444444,1.0
26,1,Jennie Finch Daigle,Keo Motsepe,Athlete,Sports,California,United States,37,36-45,21.0,7.0,3,0.9912844413698196,0.0999113297245726,800000.0,79929.06377965808,6,3.0,0.4444444444444444,1.0
26,1,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,Sports,New York,United States,71,>55,17.0,5.666666666666667,3,0.9138526129176976,0.09772604932069157,800000.0,78180.83945655325,8,2.0,0.0,1.0
26,1,Arike Ogunbowale,Gleb Savchenko,Athlete,Sports,Wisconsin,United States,21,≤25,20.0,6.666666666666667,3,0.959132793189505,0.09754204140141046,800000.0,78033.63312112837,7,2.0,0.3333333333333333,1.0
26,1,Johnny Damon,Emma Slater,Athlete,Sports,Kansas,United States,44,36-45,18.0,6.0,3,0.19584221045820066,0.0928994379522665,800000.0,74319.5503618132,9,1.0,0.1111111111111111,1.0
26,1,Jamie Anderson,Artem Chigvintsev,Athlete,Sports,California,United States,27,26-35,19.0,6.333333333333333,3,0.2858810261359985,0.08820223031867103,800000.0,70561.78425493682,10,1.0,0.2222222222222222,1.0
26,2,Mirai Nagasu,Alan Bersten,Athlete,Sports,California,United States,25,≤25,37.0,9.25,4,0.9926206747756154,0.1324332832543314,999999.9333333556,132433.2744254488,4,3.0,0.8571428571428571,14.0
26,2,Adam Rippon,Jenna Johnson,Athlete,Sports,Pennsylvania,United States,28,26-35,37.0,9.25,4,0.9929321578710366,0.13242623173406665,999999.9333333556,132426.22290565414,1,,0.8571428571428571,13.0
26,2,Jennie Finch Daigle,Keo Motsepe,Athlete,Sports,California,United States,37,36-45,31.5,7.875,4,0.9377709826075843,0.12776972142143897,999999.9333333556,127769.71290346039,6,3.0,0.14285714285714285,10.5
26,2,Josh Norman,Sharna Burgess,Athlete,Sports,South Carolina,United States,30,26-35,31.5,7.875,4,0.961392468266675,0.12776958801765465,999999.9333333556,127769.57949968496,2,,0.14285714285714285,7.5
26,2,Tonya Harding,Sasha Farber,Athlete,Sports,Oregon,United States,47,46-55,33.0,8.25,4,0.9686048807245353,0.12402362767507415,999999.9333333556,124023.61940683506,3,,0.42857142857142855,10.0
26,2,Chris Mazdzer,Witney Carson,Athlete,Sports,Massachusetts,United States,29,26-35,33.0,8.25,4,0.9729137052152735,0.1240234308379985,999999.9333333556,124023.42256977253,5,3.0,0.42857142857142855,12.0
26,2,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,Sports,New York,United States,71,>55,29.5,7.375,4,0.0706317717307635,0.11686865422642374,999999.9333333556,116868.64643518273,8,2.0,0.0,12.5
26,2,Arike Ogunbowale,Gleb Savchenko,Athlete,Sports,Wisconsin,United States,21,≤25,35.0,8.75,4,0.11151939476024555,0.11468546283301201,999999.9333333556,114685.45518731704,7,2.0,0.7142857142857143,15.0
26,3,Adam Rippon,Jenna Johnson,Athlete,Sports,Pennsylvania,United States,28,26-35,41.0,10.25,4,0.9913308525559257,0.18412861246188678,1199999.8666667112,220954.31040379067,1,,1.0,8.5
26,3,Josh Norman,Sharna Burgess,Athlete,Sports,South Carolina,United States,30,26-35,38.0,9.5,4,0.9854029586129205,0.17499481228280978,1199999.8666667112,209993.7514067379,2,,0.8,7.0
26,3,Mirai Nagasu,Alan Bersten,Athlete,Sports,California,United States,25,≤25,35.0,8.75,4,0.20025691127417602,0.16603417970889067,1199999.8666667112,199240.99351278556,4,3.0,0.4,6.0
26,3,Tonya Harding,Sasha Farber,Athlete,Sports,Oregon,United States,47,46-55,35.0,8.75,4,0.9450928513541536,0.16603417970889067,1199999.8666667112,199240.99351278556,3,,0.4,6.0
26,3,Chris Mazdzer,Witney Carson,Athlete,Sports,Massachusetts,United States,29,26-35,33.0,8.25,4,0.12102826662705012,0.16015918106123614,1199999.8666667112,192190.995918933,5,3.0,0.2,6.0
26,3,Jennie Finch Daigle,Keo Motsepe,Athlete,Sports,California,United States,37,36-45,29.0,7.25,4,0.08729909400363128,0.14864903477628594,1199999.8666667112,178378.82191167845,6,3.0,0.0,4.0
26,4,Adam Rippon,Jenna Johnson,Athlete,Sports,Pennsylvania,United States,28,26-35,29.0,9.666666666666666,3,0.7082557240617772,0.33783357130901764,1399999.8000000666,472966.93226593296,1,,1.0,-4.0
26,4,Josh Norman,Sharna Burgess,Athlete,Sports,South Carolina,United States,30,26-35,28.5,9.5,3,0.7369320879758835,0.3333294648724651,1399999.8000000666,466661.1841555804,2,,0.5,-1.5
26,4,Tonya Harding,Sasha Farber,Athlete,Sports,Oregon,United States,47,46-55,28.0,9.333333333333334,3,0.6165171817361292,0.32883696381851724,1399999.8000000666,460371.68357855326,3,,0.0,-2.5
27,1,Tinashe,Brandon Armstrong,Singer/Rapper,Entertainment,Kentucky,United States,25,≤25,23.0,7.666666666666667,3,0.9946387699696428,0.08272973068882773,800000.0,66183.78455106218,10,4.0,0.9166666666666666,1.0
27,1,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,23.0,7.666666666666667,3,0.9967321629337597,0.08272972535294056,800000.0,66183.78028235244,7,7.0,0.9166666666666666,1.0
27,1,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,22.0,7.333333333333333,3,0.9955741689543985,0.08095299558510516,800000.0,64762.39646808412,5,8.0,0.75,1.0
27,1,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,22.0,7.333333333333333,3,0.9968910785738789,0.08095299551464037,800000.0,64762.396411712296,4,,0.75,1.0
27,1,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,20.0,6.666666666666667,3,0.9951623455821516,0.07748060510804754,800000.0,61984.48408643803,1,,0.5,1.0
27,1,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,20.0,6.666666666666667,3,0.9944535931926384,0.07748060301309789,800000.0,61984.48241047831,9,6.0,0.5,1.0
27,1,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,20.0,6.666666666666667,3,0.995466028347312,0.07748060301309789,800000.0,61984.48241047831,2,,0.5,1.0
27,1,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,14.0,4.666666666666667,3,0.9764235252194334,0.07747249381734521,800000.0,61977.99505387617,6,8.0,0.0,1.0
27,1,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,Entertainment,New York,United States,52,46-55,19.5,6.5,3,0.9910631973204432,0.0766295937065829,800000.0,61303.67496526632,11,3.0,0.4166666666666667,1.0
27,1,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,18.0,6.0,3,0.9835444069025763,0.07411455477372667,800000.0,59291.643818981334,3,,0.16666666666666666,1.0
27,1,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,18.0,6.0,3,0.9888058809707222,0.07411455477372667,800000.0,59291.643818981334,8,7.0,0.16666666666666666,1.0
27,1,Danelle Umstead,Artem Chigvintsev,Athlete,Sports,New Mexico,United States,46,46-55,18.0,6.0,3,0.9821948757129825,0.07411455470326186,800000.0,59291.64376260949,12,2.0,0.16666666666666666,1.0
27,1,Nikki Glaser,Gleb Savchenko,Comedian,Entertainment,Ohio,United States,34,26-35,17.5,5.833333333333333,3,0.14330036335670177,0.0637469899495995,800000.0,50997.5919596796,13,1.0,0.08333333333333333,1.0
27,2,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,26.0,8.666666666666666,3,0.9963726648298615,0.08917349142732071,874999.9906250013,78026.80416290426,2,,0.8181818181818182,6.0
27,2,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,26.0,8.666666666666666,3,0.9945891036522883,0.0891734905800162,874999.9906250013,78026.80342151281,5,8.0,0.8181818181818182,4.0
27,2,Tinashe,Brandon Armstrong,Singer/Rapper,Entertainment,Kentucky,United States,25,≤25,26.0,8.666666666666666,3,0.9926710326689606,0.08917349030844367,874999.9906250013,78026.80318388685,10,4.0,0.8181818181818182,3.0
27,2,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,24.5,8.166666666666666,3,0.9957952268513051,0.08657954006241055,874999.9906250013,75757.09674292615,4,,0.7272727272727273,2.5
27,2,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,24.0,8.0,3,0.9966607927524505,0.08572385671989874,874999.9906250013,75008.37382625035,3,,0.6363636363636364,6.0
27,2,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,23.5,7.833333333333333,3,0.9961539031793113,0.08487272887338387,874999.9906250013,74263.63696852916,7,7.0,0.5454545454545454,0.5
27,2,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,23.0,7.666666666666667,3,0.9889342065230371,0.084026198507226,874999.9906250013,73522.92290607723,9,6.0,0.45454545454545453,3.0
27,2,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,21.5,7.166666666666667,3,0.9680021830750112,0.08151460369060981,874999.9906250013,71325.27746508428,8,7.0,0.36363636363636365,3.5
27,2,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,Entertainment,New York,United States,52,46-55,20.5,6.833333333333333,3,0.9286440205888029,0.07986388620713317,874999.9906250013,69880.89968251769,11,3.0,0.2727272727272727,1.0
27,2,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,19.5,6.5,3,0.9659638167223905,0.0782322770358449,874999.9906250013,68453.24167293678,1,,0.18181818181818182,-0.5
27,2,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,17.5,5.833333333333333,3,0.9287218970863789,0.07768164897096935,874999.9906250013,67971.44212133282,6,8.0,0.0,3.5
27,2,Danelle Umstead,Artem Chigvintsev,Athlete,Sports,New Mexico,United States,46,46-55,18.5,6.166666666666667,3,0.16074335130131262,0.07398478761674314,874999.9906250013,64736.68847104296,12,2.0,0.09090909090909091,0.5
27,3,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,30.0,10.0,3,0.9936488242599499,0.10045931581279852,949999.9812500024,95436.34813854666,5,8.0,1.0,4.0
27,3,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,27.0,9.0,3,0.9960726374782383,0.0949884255582147,949999.9812500024,90239.00249927121,3,,0.7,4.5
27,3,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,27.0,9.0,3,0.995883569905044,0.094988425457533,949999.9812500024,90239.0024036236,2,,0.7,3.5
27,3,Tinashe,Brandon Armstrong,Singer/Rapper,Entertainment,Kentucky,United States,25,≤25,27.0,9.0,3,0.991565426930817,0.09498842467425747,949999.9812500024,90239.00165951187,10,4.0,0.7,2.0
27,3,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,26.0,8.666666666666666,3,0.9954645900694485,0.09319920214324509,949999.9812500024,88539.24028859803,4,,0.5,2.0
27,3,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,26.0,8.666666666666666,3,0.9948377052686946,0.09319920214324509,949999.9812500024,88539.24028859803,7,7.0,0.5,1.5
27,3,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,18.0,6.0,3,0.9497129903825711,0.09040121878562747,949999.9812500024,85881.15615132346,6,8.0,0.0,2.0
27,3,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,24.0,8.0,3,0.9476384361813184,0.08967397466125676,949999.9812500024,85190.27424680711,9,6.0,0.4,2.0
27,3,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,23.0,7.666666666666667,3,0.9306692362054854,0.08793846140543175,949999.9812500024,83541.53668631423,1,,0.3,1.5
27,3,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,21.0,7.0,3,0.9744211017151232,0.08452229288012655,949999.9812500024,80296.17665132743,8,7.0,0.1,1.5
27,3,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,Entertainment,New York,United States,52,46-55,22.0,7.333333333333333,3,0.26816646314320997,0.07564105647826357,949999.9812500024,71859.00223608076,11,3.0,0.2,1.25
27,4,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,15.0,5.0,3,0.9145922622177352,0.11753448384270036,1024999.9718750035,120472.84263311094,6,8.0,0.0,-1.25
27,4,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,29.0,9.666666666666666,3,0.9954701058131136,0.11286253587965887,1024999.9718750035,115684.09610239192,2,,1.0,1.5
27,4,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,26.0,8.666666666666666,3,0.9938639132418794,0.10588816469592742,1024999.9718750035,108535.36583522135,9,6.0,0.7777777777777778,1.5
27,4,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,25.0,8.333333333333334,3,0.9954205038379079,0.10358855840757096,1024999.9718750035,106178.26945433239,4,,0.6666666666666666,0.25
27,4,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,24.0,8.0,3,0.989808599808828,0.10130517225356002,1024999.9718750035,103837.79871069141,5,8.0,0.4444444444444444,-1.0
27,4,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,24.0,8.0,3,0.9914925187566795,0.10130516367630277,1024999.9718750035,103837.78991900297,3,,0.4444444444444444,0.0
27,4,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,22.0,7.333333333333333,3,0.963468909817511,0.09680614700021418,1024999.9718750035,99226.297952547,7,7.0,0.3333333333333333,-0.75
27,4,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,20.0,6.666666666666667,3,0.9482074772393813,0.09598295376766967,1024999.9718750035,98382.52491234118,1,,0.1111111111111111,0.25
27,4,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,21.0,7.0,3,0.9490288598527761,0.0946061769099865,1024999.9718750035,96971.32867193778,8,7.0,0.2222222222222222,-0.25
27,4,Tinashe,Brandon Armstrong,Singer/Rapper,Entertainment,Kentucky,United States,25,≤25,26.0,8.666666666666666,3,0.17716256095180075,0.07012064356640928,1024999.9718750035,71873.65768342666,10,4.0,0.7777777777777778,0.0
27,5,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,29.0,9.666666666666666,3,0.9945698394318192,0.1214513025223785,1099999.9625000048,133596.42822019308,4,,0.875,1.5
27,5,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,29.0,9.666666666666666,3,0.9933299766520839,0.1214513025223785,1099999.9625000048,133596.42822019308,5,8.0,0.875,-0.5
27,5,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,27.0,9.0,3,0.9953129754167529,0.11653944251320468,1099999.9625000048,128193.38239429661,2,,0.75,0.0
27,5,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,26.0,8.666666666666666,3,0.9787756048842255,0.11412377696857216,1099999.9625000048,125536.15038578829,7,7.0,0.625,0.0
27,5,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,25.0,8.333333333333334,3,0.980672454232513,0.1117353063859743,1099999.9625000048,122908.83283449827,9,6.0,0.5,0.5
27,5,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,24.0,8.0,3,0.9624259862001869,0.10937401020145487,1099999.9625000048,120311.4071200755,3,,0.25,-1.5
27,5,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,24.0,8.0,3,0.8800724924749346,0.10937401020145487,1099999.9625000048,120311.4071200755,8,7.0,0.25,1.5
27,5,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,21.0,7.0,3,0.9404080606948969,0.10244744424999669,1099999.9625000048,112692.18483321769,1,,0.125,-1.0
27,5,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,17.0,5.666666666666667,3,0.833022870433443,0.09350340443458548,1099999.9625000048,102853.74137166681,6,8.0,0.0,-0.5
27,6,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,30.0,10.0,3,0.9875385417482502,0.12160160911502296,1174999.9531250058,142881.88501007727,5,8.0,0.875,3.0
27,6,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,30.0,10.0,3,0.9933464243647244,0.12160160874779632,1174999.9531250058,142881.88457858597,2,,0.875,0.5
27,6,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,29.0,9.666666666666666,3,0.9948897439486422,0.11921062003558615,1174999.9531250058,140072.4729538166,3,,0.75,2.5
27,6,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,27.0,9.0,3,0.9937918681609448,0.11449847038383659,1174999.9531250058,134535.69733389287,4,,0.625,1.0
27,6,John Schneider,Emma Slater,Actor/Actress,Entertainment,New York,United States,58,>55,19.0,6.333333333333333,3,0.9341407278311032,0.11323327280454663,1174999.9531250058,133049.0902375333,8,7.0,0.0,-1.0
27,6,DeMarcus Ware,Lindsay Arnold,Athlete,Sports,Alabama,United States,36,36-45,26.0,8.666666666666666,3,0.9927793281218087,0.11217828257705646,1174999.9531250058,131809.476769685,7,7.0,0.5,2.0
27,6,Bobby Bones,Sharna Burgess,Radio Personality,Media,Arkansas,United States,38,36-45,22.0,7.333333333333333,3,0.9116024216393729,0.10313847320284762,1174999.9531250058,121187.70117873063,1,,0.125,1.0
27,6,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,22.0,7.333333333333333,3,0.9010603000934617,0.10313847320284762,1174999.9531250058,121187.70117873063,6,8.0,0.125,3.5
27,6,Mary Lou Retton,Sasha Farber,Athlete,Sports,West Virginia,United States,50,46-55,24.0,8.0,3,0.26286897658744934,0.09139918993045959,1174999.9531250058,107394.04388395352,9,6.0,0.375,-1.0
27,7,Evanna Lynch,Keo Motsepe,Actor/Actress,Entertainment,Unknown,Ireland,27,26-35,29.5,9.833333333333334,3,0.9921166344489353,0.13091630234033413,1249999.943750007,163645.3705613766,3,,1.0,2.75
27,7,Milo Manheim,Witney Carson,Actor/Actress,Entertainment,California,United States,17,≤25,29.0,9.666666666666666,3,0.9836830012920899,0.12961553952486451,1249999.943750007,162019.41711520747,2,,0.8571428571428571,1.0
27,7,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,Entertainment,Unknown,Argentina,39,36-45,28.0,9.333333333333334,3,0.9591549082377602,0.1270314065623916,1249999.943750007,158789.25105747377,5,8.0,0.7142857142857143,-0.5
27,7,Joe Amabile,Jenna Johnson,TV Personality,Media,Illinois,United States,32,26-35,23.5,7.833333333333333,3,0.9620735841506269,0.12640603708665368,1249999.943750007,158007.53924797842,6,8.0,0.0,3.25
27,7,Alexis Ren,Alan Bersten,Social Media Personality,Media,California,United States,21,≤25,27.5,9.166666666666666,3,0.9794002043563962,0.12574809399173806,1249999.943750007,157185.11041634317,4,,0.5714285714285714,-0.75
