season,week,n_contestants,original_rule,true_k,true_eliminated,rank_eliminated,pct_eliminated,rank_bottom2,pct_bottom2,method_conflict,kendall_tau,rank_bias,pct_bias,rank_ndcg,pct_ndcg,rank_phi_J,rank_phi_F,pct_phi_J,pct_phi_F,rank_ratio,pct_ratio
27,8,6,percent,2,"['Juan Pablo Di Pace', 'Joe Amabile']","['Bobby Bones', 'Joe Amabile']","['Joe Amabile', 'Bobby Bones']","['Bobby Bones', 'Joe Amabile']","['Joe Amabile', 'Bobby Bones']",False,0.9660917830792959,0.5303198826378787,0.5302066033826652,0.9962638623451693,1.0,0.4679253277899194,0.5283385345552498,0.46979339661733477,0.5302066033826652,1.1291086245738922,1.1285952418964862
27,9,4,percent,0,[],[],[],[],[],False,1.0,0.6123734190978376,0.6123734190978376,1.0,1.0,0.3876265809021624,0.6123734190978376,0.3876265809021624,0.6123734190978376,1.5798024012558047,1.5798024012558047
28,1,12,rank,0,[],[],[],[],[],False,0.9999999999999998,0.5001752710257666,0.5001752710257666,1.0,1.0,0.49982472897423336,0.5001752710257666,0.49982472897423336,0.5001752710257666,1.0007013099276612,1.0007013099276612
28,2,12,rank,1,['Mary Wilson'],['Lamar Odom'],['Lamar Odom'],"['Lamar Odom', 'Mary Wilson']","['Lamar Odom', 'Mary Wilson']",False,0.9999999999999998,0.5004940456526832,0.5004940456526832,1.0,1.0,0.49950595434731687,0.5004940456526832,0.49950595434731687,0.5004940456526832,1.001978117131509,1.001978117131509
28,3,10,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5015552993723323,0.5015552993723323,1.0,1.0,0.49844470062766766,0.5015552993723323,0.49844470062766766,0.5015552993723323,1.0062405893338655,1.0062405893338655
28,4,10,rank,1,['Lamar Odom'],['Lamar Odom'],['Lamar Odom'],"['Lamar Odom', 'Sean Spicer']","['Lamar Odom', 'Sean Spicer']",False,0.9999999999999999,0.509915993317805,0.509915993317805,1.0,1.0,0.49008400668219504,0.509915993317805,0.49008400668219504,0.509915993317805,1.0404664832162247,1.0404664832162247
28,5,9,rank,0,[],[],[],[],[],False,1.0,0.5008828685245106,0.5008828685245106,1.0,1.0,0.4991171314754895,0.5008828685245106,0.4991171314754895,0.5008828685245106,1.003537700676441,1.003537700676441
28,6,9,rank,1,['Sailor Brinkley-Cook'],['Sean Spicer'],['Sean Spicer'],"['Sean Spicer', 'Hannah Brown']","['Sean Spicer', 'Hannah Brown']",False,1.0,0.5147665359081908,0.5147665359081908,1.0,1.0,0.48523346409180923,0.5147665359081908,0.48523346409180923,0.5147665359081908,1.0608636118348127,1.0608636118348127
28,7,8,rank,1,['Karamo Brown'],['Sean Spicer'],['Sean Spicer'],"['Sean Spicer', 'Kate Flannery']","['Sean Spicer', 'Kate Flannery']",False,0.9999999999999998,0.5083412646604342,0.5083412646604342,1.0,1.0,0.4916587353395659,0.5083412646604342,0.4916587353395659,0.5083412646604342,1.033931094441016,1.033931094441016
28,8,7,rank,1,['Kate Flannery'],['Sean Spicer'],['Sean Spicer'],"['Sean Spicer', 'Lauren Alaina']","['Sean Spicer', 'Lauren Alaina']",False,0.9759000729485333,0.4987756459085553,0.4987756459085553,1.0,1.0,0.5012243540914447,0.4987756459085553,0.5012243540914447,0.4987756459085553,0.995114526830059,0.995114526830059
28,9,6,rank,1,['Sean Spicer'],['Sean Spicer'],['Sean Spicer'],"['Sean Spicer', 'Lauren Alaina']","['Sean Spicer', 'Lauren Alaina']",False,0.9660917830792959,0.499180052604116,0.499180052604116,1.0,1.0,0.500819947395884,0.499180052604116,0.500819947395884,0.499180052604116,0.9967255602186961,0.9967255602186961
28,10,5,rank,1,['James Van Der Beek'],['James Van Der Beek'],['James Van Der Beek'],"['James Van Der Beek', 'Hannah Brown']","['James Van Der Beek', 'Hannah Brown']",False,0.9999999999999999,0.5020792198087158,0.5020792198087158,1.0,1.0,0.49792078019128416,0.5020792198087158,0.49792078019128416,0.5020792198087158,1.008351588644921,1.008351588644921
28,11,4,rank,0,[],[],[],[],[],False,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
29,1,15,rank,0,[],[],[],[],[],False,0.9952267030562387,0.5009765118662199,0.5009765118662199,1.0,1.0,0.49902348813378006,0.5009765118662199,0.49902348813378006,0.5009765118662199,1.0039136708787135,1.0039136708787135
29,2,15,rank,1,['Charles Oakley'],['Charles Oakley'],['Charles Oakley'],"['Charles Oakley', 'Skai Jackson']","['Charles Oakley', 'Skai Jackson']",False,1.0,0.5019895971382475,0.5019895971382475,1.0,1.0,0.4980104028617525,0.5019895971382475,0.4980104028617525,0.5019895971382475,1.007990162803282,1.007990162803282
29,3,14,rank,1,['Carole Baskin'],['Carole Baskin'],['Carole Baskin'],"['Carole Baskin', 'Anne Heche']","['Carole Baskin', 'Anne Heche']",False,1.0,0.5004238513419199,0.5004238513419199,1.0,1.0,0.49957614865808003,0.5004238513419199,0.49957614865808003,0.5004238513419199,1.0016968237357782,1.0016968237357782
29,4,13,rank,1,['Anne Heche'],['Anne Heche'],['Anne Heche'],"['Anne Heche', 'Jeannie Mai']","['Anne Heche', 'Jeannie Mai']",False,0.9999999999999998,0.5022445200605036,0.5022445200605036,1.0,1.0,0.4977554799394964,0.5022445200605036,0.4977554799394964,0.5022445200605036,1.0090185446705024,1.0090185446705024
29,5,12,rank,1,['Jesse Metcalfe'],['Jesse Metcalfe'],['Jesse Metcalfe'],"['Jesse Metcalfe', 'Chrishell Stause']","['Jesse Metcalfe', 'Chrishell Stause']",False,0.9999999999999998,0.5016707246568127,0.5016707246568127,1.0,1.0,0.4983292753431873,0.5016707246568127,0.4983292753431873,0.5016707246568127,1.0067052838592945,1.0067052838592945
29,6,11,rank,1,['Veron Davis'],['Skai Jackson'],['Skai Jackson'],"['Skai Jackson', 'Veron Davis']","['Skai Jackson', 'Veron Davis']",False,1.0,0.5008447370395557,0.5008447370395557,1.0,1.0,0.4991552629604444,0.5008447370395557,0.4991552629604444,0.5008447370395557,1.0033846463628266,1.0033846463628266
29,7,10,rank,1,['Monica Aldama'],['Monica Aldama'],['Monica Aldama'],"['Monica Aldama', 'Kaitlyn Bristowe']","['Monica Aldama', 'Kaitlyn Bristowe']",False,0.9999999999999999,0.5033372043232853,0.5033372043232853,1.0,1.0,0.4966627956767146,0.5033372043232853,0.4966627956767146,0.5033372043232853,1.0134384910049319,1.0134384910049319
29,8,8,rank,1,['Chrishell Stause'],['Nelly'],['Nelly'],"['Nelly', 'Skai Jackson']","['Nelly', 'Chrishell Stause']",False,0.9092412093166348,0.5109057425210336,0.510788245958792,0.9892261749243697,1.0,0.4838248415033928,0.5054013334209769,0.4892117540412079,0.510788245958792,1.0445956462354908,1.0441045851787134
29,9,7,rank,1,['AJ McLean'],['Nelly'],['Nelly'],"['Nelly', 'AJ McLean']","['Nelly', 'AJ McLean']",False,0.9759000729485333,0.5011748189284557,0.5011748189284557,1.0,1.0,0.4988251810715442,0.5011748189284557,0.4988251810715442,0.5011748189284557,1.0047103231732628,1.0047103231732628
29,10,6,rank,2,"['Skai Jackson', 'Johnny Weir']","['Nelly', 'Johnny Weir']","['Johnny Weir', 'Nelly']","['Nelly', 'Johnny Weir']","['Johnny Weir', 'Nelly']",False,0.9660917830792959,0.4974114626328729,0.4973942052495112,1.0,0.9933773051931872,0.502588537367127,0.4974114626328729,0.4992771899637207,0.4941001152294665,0.9896991589613909,0.9896308408743071
29,11,4,rank,0,[],[],[],[],[],False,1.0,0.5283236916154461,0.5283236916154461,1.0,1.0,0.47167630838455393,0.5283236916154461,0.47167630838455393,0.5283236916154461,1.1200979803796467,1.1200979803796467
30,1,15,rank,0,[],[],[],[],[],False,1.0,0.5004413689801556,0.5004413689801556,1.0,1.0,0.49955863101984443,0.5004413689801556,0.49955863101984443,0.5004413689801556,1.0017670156971143,1.0017670156971143
30,2,15,rank,1,['Martin Kove'],['Martin Kove'],['Martin Kove'],"['Martin Kove', 'Matt James']","['Martin Kove', 'Matt James']",False,1.0,0.5006103930240242,0.5006103930240242,1.0,1.0,0.49938960697597584,0.5006103930240242,0.49938960697597584,0.5006103930240242,1.0024445363030188,1.0024445363030188
30,3,14,rank,1,['Christine Chiu'],['Cody Rigsby'],['Cody Rigsby'],"['Cody Rigsby', 'Brian Austin Green']","['Cody Rigsby', 'Brian Austin Green']",False,0.9780219780219781,0.5054637423778383,0.5054656826523352,1.0,0.999645007838871,0.49453625762216175,0.5054637423778383,0.49435876154159725,0.5052862462972738,1.022096407222504,1.022104340783922
30,4,13,rank,2,"['Matt James', 'Brian Austin Green']","['Brian Austin Green', 'Matt James']","['Brian Austin Green', 'Matt James']","['Brian Austin Green', 'Matt James']","['Brian Austin Green', 'Matt James']",False,0.9999999999999998,0.5005608693916437,0.5005608693916437,1.0,1.0,0.4994391306083563,0.5005608693916437,0.4994391306083563,0.5005608693916437,1.0022459769210739,1.0022459769210739
30,5,11,rank,1,['Melanie C'],['Iman Shumpert'],['Iman Shumpert'],"['Iman Shumpert', 'Cody Rigsby']","['Iman Shumpert', 'Cody Rigsby']",False,1.0,0.5049093525510863,0.5049093525510863,1.0,1.0,0.49509064744891373,0.5049093525510863,0.49509064744891373,0.5049093525510863,1.0198321155013628,1.0198321155013628
30,6,10,rank,1,['Kenya Moore'],['Kenya Moore'],['Kenya Moore'],"['Kenya Moore', 'Mike ""The Miz"" Mizanin']","['Kenya Moore', 'Mike ""The Miz"" Mizanin']",False,0.9999999999999999,0.50282677940596,0.50282677940596,1.0,1.0,0.49717322059404,0.50282677940596,0.49717322059404,0.50282677940596,1.0113713861970504,1.0113713861970504
30,7,9,rank,1,"['Mike ""The Miz"" Mizanin']","['Mike ""The Miz"" Mizanin']","['Mike ""The Miz"" Mizanin']","['Mike ""The Miz"" Mizanin', 'Amanda Kloots']","['Mike ""The Miz"" Mizanin', 'Amanda Kloots']",False,1.0,0.501786955243716,0.501786955243716,1.0,1.0,0.498213044756284,0.501786955243716,0.498213044756284,0.501786955243716,1.0071734380568977,1.0071734380568977
30,8,8,rank,2,"['Olivia Jade', 'Jimmie Allen']","['Jimmie Allen', 'Iman Shumpert']","['Jimmie Allen', 'Olivia Jade']","['Jimmie Allen', 'Iman Shumpert']","['Jimmie Allen', 'Olivia Jade']",True,0.9819805060619657,0.5074980868712676,0.5074691289264759,0.9961379555493626,1.0,0.49059984884820534,0.5055381067011573,0.49253087107352406,0.5074691289264759,1.0304489444575522,1.0303295659764364
30,9,6,rank,2,"['Suni Lee', 'Melora Hardin']","['Cody Rigsby', 'Melora Hardin']","['Melora Hardin', 'Cody Rigsby']","['Cody Rigsby', 'Melora Hardin']","['Melora Hardin', 'Cody Rigsby']",False,0.9660917830792959,0.5075462227671178,0.5074950874018603,0.9932237137922416,1.0,0.4891167694942605,0.5041069442979811,0.49250491259813967,0.5074950874018603,1.0306474147528126,1.0304365786328433
30,10,4,rank,0,[],[],[],[],[],False,1.0,0.5132666518939661,0.5132666518939661,1.0,1.0,0.4867333481060339,0.5132666518939661,0.4867333481060339,0.5132666518939661,1.0545129963789168,1.0545129963789168
31,1,16,rank,1,['Jason Lewis'],['Vinny Guadagnino'],['Jason Lewis'],"['Vinny Guadagnino', 'Jason Lewis']","['Jason Lewis', 'Vinny Guadagnino']",True,0.9958246164193105,0.5007152761532613,0.5007146417536696,0.9991130704011455,1.0,0.4988418934469031,0.5002711769542424,0.49928535824633036,0.5007146417536696,1.0028651833325615,1.002862638479392
31,2,15,rank,1,['Teresa Giudice'],['Cheryl Ladd'],['Teresa Giudice'],"['Cheryl Ladd', 'Teresa Giudice']","['Teresa Giudice', 'Cheryl Ladd']",True,0.9952267030562387,0.5015514398171179,0.5015511720950643,0.9998274363912836,1.0,0.49836254610057745,0.5014648902907062,0.49844882790493567,0.5015511720950643,1.0062250547360598,1.0062239771752066
31,3,14,rank,1,['Cheryl Ladd'],['Vinny Guadagnino'],['Cheryl Ladd'],"['Vinny Guadagnino', 'Cheryl Ladd']","['Cheryl Ladd', 'Vinny Guadagnino']",True,0.9944903161976939,0.5019794140855204,0.5019784108706186,0.9994931758295713,1.0,0.4977681770441671,0.5017249987854042,0.49802158912938144,0.5019784108706186,1.0079491053149325,1.0079450605117413
31,4,13,rank,1,['Sam Champion'],['Sam Champion'],['Sam Champion'],"['Sam Champion', 'Trevor Donovan']","['Sam Champion', 'Trevor Donovan']",False,0.9999999999999998,0.5011845358609786,0.5011845358609786,1.0,1.0,0.4988154641390215,0.5011845358609786,0.4988154641390215,0.5011845358609786,1.0047493749588385,1.0047493749588385
31,5,12,rank,1,['Joseph Baena'],['Vinny Guadagnino'],['Vinny Guadagnino'],"['Vinny Guadagnino', 'Daniel Durant']","['Vinny Guadagnino', 'Daniel Durant']",False,0.9999999999999998,0.50036081929671,0.50036081929671,1.0,1.0,0.4996391807032901,0.50036081929671,0.4996391807032901,0.50036081929671,1.0014442994201558,1.0014442994201558
31,6,10,rank,1,['Jessie James Decker'],['Vinny Guadagnino'],['Vinny Guadagnino'],"['Vinny Guadagnino', 'Jessie James Decker']","['Vinny Guadagnino', 'Jessie James Decker']",False,0.9999999999999999,0.5033403138403085,0.5033403138403085,1.0,1.0,0.49665968615969147,0.5033403138403085,0.49665968615969147,0.5033403138403085,1.0134510968622448,1.0134510968622448
31,7,9,rank,1,['Jordin Sparks'],['Vinny Guadagnino'],['Vinny Guadagnino'],"['Vinny Guadagnino', 'Jordin Sparks']","['Vinny Guadagnino', 'Jordin Sparks']",False,0.9860132971832694,0.4977972807774071,0.4977972807774071,1.0,1.0,0.5022027192225929,0.4977972807774071,0.5022027192225929,0.4977972807774071,0.9912277488973319,0.9912277488973319
31,8,8,rank,2,"[""Heidi D'Amelio"", 'Vinny Guadagnino']","['Vinny Guadagnino', ""Heidi D'Amelio""]","['Vinny Guadagnino', ""Heidi D'Amelio""]","['Vinny Guadagnino', ""Heidi D'Amelio""]","['Vinny Guadagnino', ""Heidi D'Amelio""]",False,0.9999999999999998,0.5089093712492211,0.5089093712492211,1.0,1.0,0.4910906287507789,0.5089093712492211,0.4910906287507789,0.5089093712492211,1.0362839995153825,1.0362839995153825
31,9,6,rank,2,"['Daniel Durant', 'Trevor Donovan']","['Trevor Donovan', 'Daniel Durant']","['Trevor Donovan', 'Daniel Durant']","['Trevor Donovan', 'Daniel Durant']","['Trevor Donovan', 'Daniel Durant']",False,0.9999999999999999,0.503638503552809,0.503638503552809,1.0,1.0,0.496361496447191,0.503638503552809,0.496361496447191,0.503638503552809,1.0146606797890203,1.0146606797890203
31,10,4,rank,0,[],[],[],[],[],False,1.0,0.5141584934789216,0.5141584934789216,1.0,1.0,0.4858415065210783,0.5141584934789216,0.4858415065210783,0.5141584934789216,1.0582843910924082,1.0582843910924082
32,1,14,rank,1,['Matt Walsh'],['Matt Walsh'],['Matt Walsh'],"['Matt Walsh', 'Tyson Beckford']","['Matt Walsh', 'Tyson Beckford']",False,1.0,0.5016132914566517,0.5016132914566517,1.0,1.0,0.4983867085433483,0.5016132914566517,0.4983867085433483,0.5016132914566517,1.0064740347068915,1.0064740347068915
32,2,13,rank,1,['Jamie Lynn Spears'],['Mauricio Umansky'],['Mauricio Umansky'],"['Mauricio Umansky', 'Barry Williams']","['Mauricio Umansky', 'Barry Williams']",False,0.9999999999999998,0.5011792657966031,0.5011792657966031,1.0,1.0,0.4988207342033969,0.5011792657966031,0.4988207342033969,0.5011792657966031,1.0047281946884,1.0047281946884
32,3,12,rank,1,['Tyson Beckford'],['Tyson Beckford'],['Tyson Beckford'],"['Tyson Beckford', 'Adrian Peterson']","['Tyson Beckford', 'Adrian Peterson']",False,0.9999999999999998,0.5009484787095922,0.5009484787095922,1.0,1.0,0.49905152129040775,0.5009484787095922,0.49905152129040775,0.5009484787095922,1.0038011052972415,1.0038011052972415
32,4,11,rank,1,['Adrian Peterson'],['Barry Williams'],['Barry Williams'],"['Barry Williams', 'Alyson Hannigan']","['Barry Williams', 'Alyson Hannigan']",False,1.0,0.5008801276692945,0.5008801276692945,1.0,1.0,0.49911987233070554,0.5008801276692945,0.49911987233070554,0.5008801276692945,1.0035266984965,1.0035266984965
32,5,10,rank,1,['Mira Sorvino'],['Harry Jowsey'],['Harry Jowsey'],"['Harry Jowsey', 'Alyson Hannigan']","['Harry Jowsey', 'Alyson Hannigan']",False,0.9999999999999999,0.5035974718852949,0.5035974718852949,1.0,1.0,0.49640252811470503,0.5035974718852949,0.49640252811470503,0.5035974718852949,1.014494151858924,1.014494151858924
32,6,9,rank,1,['Mauricio Umansky'],['Harry Jowsey'],['Harry Jowsey'],"['Harry Jowsey', 'Alyson Hannigan']","['Harry Jowsey', 'Alyson Hannigan']",False,1.0,0.5000208917332556,0.5000208917332556,1.0,1.0,0.49997910826674447,0.5000208917332556,0.49997910826674447,0.5000208917332556,1.0000835504223775,1.0000835504223775
32,7,8,rank,1,['Lele Pons'],['Harry Jowsey'],['Harry Jowsey'],"['Harry Jowsey', 'Barry Williams']","['Harry Jowsey', 'Barry Williams']",False,0.9999999999999998,0.5004156112543077,0.5004156112543077,1.0,1.0,0.4995843887456924,0.5004156112543077,0.4995843887456924,0.5004156112543077,1.0016638079785962,1.0016638079785962
32,8,7,rank,1,['Barry Williams'],['Harry Jowsey'],['Harry Jowsey'],"['Harry Jowsey', 'Jason Mraz']","['Harry Jowsey', 'Barry Williams']",False,0.9759000729485333,0.5000153253088253,0.5000153248391095,0.999969350321781,1.0,0.499969350321781,0.5,0.4999846751608905,0.5000153248391095,1.0000612831118276,1.0000612812334624
32,9,6,rank,1,['Harry Jowsey'],['Harry Jowsey'],['Harry Jowsey'],"['Harry Jowsey', 'Alyson Hannigan']","['Harry Jowsey', 'Alyson Hannigan']",False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
32,10,5,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.9999999800000003,0.9999999800000003
32,11,5,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5211427851330619,0.5211427851330619,1.0,1.0,0.47885721486693805,0.5211427851330619,0.47885721486693805,0.5211427851330619,1.0883051524969136,1.0883051524969136
33,1,13,rank,0,[],[],[],[],[],False,0.9999999999999998,0.5009810126060366,0.5009810126060366,1.0,1.0,0.4990189873939634,0.5009810126060366,0.4990189873939634,0.5009810126060366,1.0039317445274016,1.0039317445274016
33,2,13,rank,2,"['Tori Spelling', 'Anna Delvey']","['Reginald VelJohnson', 'Anna Delvey']","['Reginald VelJohnson', 'Eric Roberts']","['Reginald VelJohnson', 'Anna Delvey']","['Reginald VelJohnson', 'Eric Roberts']",True,0.9677620764234545,0.5010964396540935,0.5010952583150661,0.9989225681293921,1.0,0.49836602574963,0.500556542379762,0.498904741684934,0.5010952583150661,1.0043953770381584,1.0043906309225041
33,3,11,rank,2,"['Eric Roberts', 'Reginald VelJohnson']","['Reginald VelJohnson', 'Eric Roberts']","['Reginald VelJohnson', 'Eric Roberts']","['Reginald VelJohnson', 'Eric Roberts']","['Reginald VelJohnson', 'Eric Roberts']",False,0.9908673886137245,0.49992536670604326,0.49992536670604326,1.0,1.0,0.5000746332939567,0.49992536670604326,0.5000746332939567,0.49992536670604326,0.9997014913875052,0.9997014913875052
33,4,9,rank,1,['Brooks Nader'],['Dwight Howard'],['Dwight Howard'],"['Dwight Howard', 'Brooks Nader']","['Dwight Howard', 'Brooks Nader']",False,1.0,0.5253133804020689,0.5253133804020689,1.0,1.0,0.47468661959793107,0.5253133804020689,0.47468661959793107,0.5253133804020689,1.1066529951497046,1.1066529951497046
33,5,8,rank,1,['Phaedra Parks'],['Phaedra Parks'],['Phaedra Parks'],"['Phaedra Parks', 'Dwight Howard']","['Phaedra Parks', 'Dwight Howard']",False,0.9999999999999998,0.5035834215453704,0.5035834215453704,1.0,1.0,0.4964165784546296,0.5035834215453704,0.4964165784546296,0.5035834215453704,1.0144371345708882,1.0144371345708882
33,6,7,rank,1,['Jenn Tran'],['Ilona Maher'],['Ilona Maher'],"['Ilona Maher', 'Danny Amendola']","['Ilona Maher', 'Danny Amendola']",False,1.0,0.5038001627534238,0.5038001627534238,1.0,1.0,0.49619983724657624,0.5038001627534238,0.49619983724657624,0.5038001627534238,1.0153170452369582,1.0153170452369582
33,7,6,rank,1,['Dwight Howard'],['Dwight Howard'],['Dwight Howard'],"['Dwight Howard', 'Danny Amendola']","['Dwight Howard', 'Ilona Maher']",False,0.9660917830792959,0.49959811130578136,0.499597788016884,1.0,0.9991962226115627,0.5004018886942186,0.49959811130578136,0.5,0.4991962226115627,0.9983937163497285,0.9983924252552768
33,8,5,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5014459645013682,0.5014459645013682,1.0,1.0,0.4985540354986318,0.5014459645013682,0.4985540354986318,0.5014459645013682,1.0058006128499952,1.0058006128499952
33,9,5,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5002679065206623,0.5002679065206623,1.0,1.0,0.49973209347933767,0.5002679065206623,0.49973209347933767,0.5002679065206623,1.0010721805495268,1.0010721805495268
34,1,14,rank,0,[],[],[],[],[],False,1.0,0.5013844385467581,0.5013844385467581,1.0,1.0,0.49861556145324193,0.5013844385467581,0.49861556145324193,0.5013844385467581,1.005553109954922,1.005553109954922
34,2,14,rank,2,"['Baron Davis', 'Corey Feldman']","['Corey Feldman', 'Andy Richter']","['Corey Feldman', 'Andy Richter']","['Corey Feldman', 'Andy Richter']","['Corey Feldman', 'Andy Richter']",False,1.0,0.5020241737954381,0.5020241737954381,1.0,1.0,0.4979758262045619,0.5020241737954381,0.4979758262045619,0.5020241737954381,1.0081295864107214,1.0081295864107214
34,3,12,rank,1,['Lauren Jauregui'],['Lauren Jauregui'],['Lauren Jauregui'],"['Lauren Jauregui', 'Andy Richter']","['Lauren Jauregui', 'Andy Richter']",False,0.9999999999999998,0.5027211114472997,0.5027211114472997,1.0,1.0,0.4972788885527003,0.5027211114472997,0.4972788885527003,0.5027211114472997,1.0109439851770075,1.0109439851770075
34,4,11,rank,1,['Hilaria Baldwin'],['Andy Richter'],['Andy Richter'],"['Andy Richter', 'Danielle Fishel']","['Andy Richter', 'Danielle Fishel']",False,1.0,0.5081119615255194,0.5081119615255194,1.0,1.0,0.49188803847448065,0.5081119615255194,0.49188803847448065,0.5081119615255194,1.0329829380920208,1.0329829380920208
34,5,10,rank,0,[],[],[],[],[],False,0.9999999999999999,0.5005902985056019,0.5005902985056019,1.0,1.0,0.49940970149439806,0.5005902985056019,0.49940970149439806,0.5005902985056019,1.0023639648649825,1.0023639648649825
34,6,10,rank,1,['Scott Hoying'],['Andy Richter'],['Scott Hoying'],"['Andy Richter', 'Scott Hoying']","['Scott Hoying', 'Andy Richter']",True,0.9888264649460883,0.5015632240635196,0.5015630146196945,0.9998660180392842,1.0,0.4983699943999476,0.5014960236393367,0.4984369853803055,0.5015630146196945,1.0062724867303217,1.0062716436949146
34,7,9,rank,1,['Jen Affleck'],['Andy Richter'],['Andy Richter'],"['Andy Richter', 'Elaine Hendrix']","['Andy Richter', 'Elaine Hendrix']",False,0.9860132971832694,0.4997083590938495,0.4997083590938495,1.0,1.0,0.5002916409061505,0.4997083590938495,0.5002916409061505,0.4997083590938495,0.9988340964490521,0.9988340964490521
34,8,8,rank,1,['Danielle Fishel'],['Andy Richter'],['Andy Richter'],"['Andy Richter', 'Danielle Fishel']","['Andy Richter', 'Danielle Fishel']",False,0.9999999999999998,0.5007129709579938,0.5007129709579938,1.0,1.0,0.49928702904200617,0.5007129709579938,0.49928702904200617,0.5007129709579938,1.0028559361739564,1.0028559361739564
34,9,7,rank,1,['Andy Richter'],['Andy Richter'],['Andy Richter'],"['Andy Richter', 'Elaine Hendrix']","['Andy Richter', 'Elaine Hendrix']",False,1.0,0.512786589903524,0.512786589903524,1.0,1.0,0.48721341009647595,0.512786589903524,0.48721341009647595,0.512786589903524,1.0524886399926836,1.0524886399926836
34,10,6,rank,1,['Whitney Leavitt'],['Dylan Efron'],['Dylan Efron'],"['Dylan Efron', 'Jordan Chiles']","['Dylan Efron', 'Whitney Leavitt']",False,0.8280786712108251,0.5355993043648666,0.5362583264697175,1.0,0.9818242547570043,0.4644006956351334,0.5355993043648666,0.45531282301363557,0.5265114317433688,1.1533128564745807,1.1563729233337927
34,11,5,rank,0,[],[],[],[],[],False,0.9486832980505138,0.49571314336454886,0.49563768758944055,1.0,0.9827028034659622,0.5042868566354511,0.49571314336454886,0.4956382583684322,0.48706454509752994,0.9829983213163862,0.9827016519545076
